420;39872
474;39877
450;39878
486;40079
366;40098
480;40135
516;40180
324;40182
522;40216
432;40245
366;40249
372;40755
498;40759
570;40765
1068;40767
564;40768
606;40772
480;40774
492;40782
396;40784
390;40786
342;40788
618;40790
564;40797
420;41043
498;41052
354;41072
444;41076
486;41077
492;41080
318;41114
426;41417
570;41435
540;41436
390;41509
372;41557
444;41568
336;41570
618;41588
414;42185
552;42198
414;42199
582;42203
600;42215
546;42227
462;42229
402;42231
480;42232
402;42274
486;42353
336;42371
480;42384
588;42407
462;42438
570;42483
408;42493
486;42498
288;42512
558;42530
516;42531
558;42535
492;42855
390;42898
516;42932
444;42956
414;42983
510;43032
450;43034
528;43057
588;43389
594;43623
354;43631
468;43636
498;43637
336;43639
564;43645
492;43646
438;43655
498;43656
624;43657
552;43665
540;43668
870;43674
492;43675
498;43702
504;44164
474;44169
444;44303
480;44431
372;44459
444;44465
540;44497
516;44507
1164;45063
522;45065
612;45082
264;45089
564;45093
540;45098
498;45099
354;45102
492;45103
534;45111
492;45116
414;45335
468;45363
996;45377
612;45379
600;45392
438;45409
396;45740
462;45794
342;45849
360;45873
384;45943
330;46501
414;46502
528;46506
780;46507
360;46512
444;46514
444;46519
534;46534
468;46536
420;46541
474;46543
504;46817
408;46837
426;46852
510;46884
564;46901
534;46907
510;47014
396;47194
462;47248
456;47309
660;47310
528;47319
564;47398
492;47744
570;47958
462;47962
426;47971
396;47978
534;47991
540;47999
414;48002
462;48005
402;48006
426;48017
522;48059
396;48092
480;48422
552;48445
540;48456
432;48478
366;48513
390;48522
516;48753
402;48825
564;48833
414;48853
450;49407
390;49408
474;49409
588;49411
558;49420
390;49424
354;49434
564;49437
336;49440
456;49450
390;49451
1074;49469
504;49472
546;49473
498;49485
588;49488
624;49489
408;49499
432;49594
474;49669
594;49725
570;49884
624;49957
450;49963
354;50104
390;50229
480;50234
378;50267
618;50281
336;50320
438;50825
1128;50827
342;50830
516;50833
606;50851
546;50853
792;50856
420;50857
504;50863
354;50866
594;50868
540;50872
510;50877
474;51019
438;51121
414;51125
396;51138
456;51141
390;51159
492;51163
588;51168
444;51184
540;51497
402;51518
534;51537
456;51559
486;51616
468;51631
480;51688
408;52260
978;52289
996;52304
546;52307
606;52310
492;52311
330;52328
516;52402
474;52660
390;53018
510;53711
498;53713
450;53714
444;53727
504;53730
528;53733
984;53740
516;53747
594;53755
432;53784
594;53998
504;54028
498;54051
564;54059
522;54297
558;54381
408;54576
474;55142
498;55143
402;55150
462;55154
504;55168
1008;55176
468;55187
558;55189
324;55198
396;55317
468;55425
600;55479
696;55498
510;55613
408;55807
378;55834
486;55904
600;55981
396;56581
468;56586
870;56621
492;56626
468;56634
642;56636
360;56637
438;56768
510;56806
396;56885
546;56889
420;56903
462;57260
456;57382
612;57405
498;57427
444;57708
486;58030
432;58033
300;58040
528;58043
324;58046
1098;58063
540;58064
564;58071
384;58074
456;58089
402;58100
486;58108
594;58110
432;58121
408;58125
420;58129
642;58139
336;58228
462;58422
492;58501
540;58571
336;58577
540;58590
426;58612
1086;58844
468;58879
648;58906
450;58942
522;59466
438;59478
516;59483
696;59500
408;59528
468;59548
282;59555
612;59562
570;59568
612;59575
516;59639
450;59942
462;59953
630;59962
366;59983
420;59984
522;59987
516;59988
1062;60018
336;60055
654;60287
522;60374
678;60901
348;60905
342;60908
966;60910
1116;60911
492;60920
498;60922
462;60929
564;60943
540;60947
570;61000
522;61075
456;61203
576;61217
432;61223
534;61248
480;61255
582;61684
516;61705
480;61763
336;62024
528;62357
576;62360
510;62365
432;62379
450;62391
360;62392
498;62400
432;62434
612;62660
546;62663
582;62680
594;62805
648;63107
426;63229
372;63780
366;63783
516;63784
558;63787
300;63793
582;63795
1032;63796
420;63810
762;63811
1194;63821
1020;63826
516;63830
528;63897
510;63990
516;63997
456;64079
510;64097
648;64232
582;64349
306;64482
384;64632
390;64708
528;64772
612;65230
330;65232
342;65235
522;65239
510;65242
474;65245
942;65249
702;65250
534;65251
498;65256
522;65266
486;65272
414;65285
480;65532
510;65546
462;65552
306;65671
384;66029
336;66661
354;66670
690;66671
438;66679
504;66681
750;66692
600;66704
480;66713
564;66715
336;66723
570;66884
498;66958
588;66972
588;66982
492;67016
426;67330
588;67447
498;67495
504;67511
516;67692
414;68103
366;68105
450;68133
510;68134
1044;68137
516;68144
594;68155
666;68170
600;68174
576;68195
552;68199
348;68202
510;68209
414;68213
408;68279
474;68611
264;68615
492;68617
600;68630
516;68648
426;68669
396;68682
534;68786
372;68795
576;68888
534;68893
504;68905
348;69048
666;69070
462;69095
594;69545
504;69547
378;69553
390;69557
528;69565
480;69575
462;69578
564;69597
486;69603
546;69608
552;69617
468;69618
546;69627
504;69636
576;69639
408;69648
480;69689
474;69739
468;69799
390;69868
468;70023
528;70043
582;70044
390;70061
444;70077
312;70095
420;70134
324;70137
696;70240
624;70375
312;70411
480;70496
624;70518
1092;70985
468;70989
612;70996
426;70997
396;71000
474;71001
510;71006
624;71012
1002;71014
498;71022
480;71024
564;71027
384;71028
522;71033
456;71035
540;71262
414;71288
402;71308
462;71323
462;71330
534;71334
528;71337
426;71549
648;71666
612;71683
492;71692
630;71786
486;71808
564;71810
456;71812
486;71855
444;71856
486;72430
462;72433
450;72441
390;72455
522;72457
432;72458
468;72462
516;72475
498;72476
408;72730
372;72736
408;72743
360;72771
342;72775
564;72807
576;73083
474;73133
324;73180
498;73189
522;73206
420;73224
642;73254
432;73266
348;73291
468;73307
354;73481
426;73760
426;73814
462;73861
558;73874
942;73881
528;73883
504;73887
456;73890
360;73899
468;73903
462;73907
270;73908
600;73917
456;73919
474;74074
498;74160
426;74163
516;74184
396;74191
414;74195
360;74335
450;74630
390;74635
540;74665
612;74692
450;74713
936;74731
528;74756
414;75300
612;75316
486;75327
414;75348
372;75349
624;75491
414;75619
564;75643
516;75984
366;76010
546;76017
372;76091
414;76126
342;76173
342;76176
474;76279
576;76741
486;76760
546;76763
636;76764
480;76766
456;76769
510;76818
492;76947
486;77032
462;77040
606;77042
396;77063
336;77071
456;77072
384;77076
600;77219
534;77440
474;77525
498;77625
408;77667
468;78066
462;78185
462;78189
492;78196
402;78202
510;78212
504;78220
594;78235
486;78236
414;78237
510;78245
474;78250
474;78252
636;78254
450;78266
612;78278
462;78287
456;78292
420;78479
552;78625
486;78661
546;78662
318;78673
630;78679
408;78681
558;78686
414;78696
510;78701
468;78711
498;78718
468;78730
510;78735
492;78749
408;78827
516;78930
504;78964
618;79007
468;79025
588;79037
486;79045
300;79094
480;79112
558;79132
498;79566
534;79635
312;79644
558;79646
462;79655
336;79660
438;79666
384;79667
318;79674
462;79675
522;79681
462;79684
474;79697
456;79699
588;79700
516;79713
462;79724
378;79738
612;79755
330;79805
516;79881
360;79889
546;79959
558;80005
510;80134
396;80140
510;80158
552;80161
390;80163
474;80184
420;80202
522;80415
546;80445
378;80561
420;80571
444;80576
480;81064
360;81065
474;81069
504;81079
450;81081
336;81086
414;81090
948;81096
372;81101
960;81104
384;81106
438;81111
528;81112
546;81113
978;81116
348;81176
528;81372
480;81381
486;81398
396;81410
432;81763
444;81765
348;81812
330;81835
522;81840
408;81874
474;81876
468;81920
456;82156
252;82500
390;82504
456;82505
504;82512
366;82513
936;82514
492;82519
426;82525
1116;82532
846;82541
546;82549
408;82710
570;82711
486;82808
384;82832
396;82838
420;82840
360;82858
504;82859
384;83173
300;83175
450;83188
462;83194
1050;83314
396;83345
534;83383
672;83385
642;83945
1014;83953
426;83954
342;83963
732;83966
600;83972
522;83974
750;83977
288;83978
570;83987
552;83992
378;83995
570;83998
552;84074
552;84144
546;84211
642;84253
450;84271
1188;84297
522;84440
414;84461
522;84744
558;84764
516;84810
396;85386
924;85397
846;85399
474;85400
540;85403
438;85404
258;85405
474;85426
516;85439
516;85486
402;85685
474;85716
378;85722
468;85831
570;85867
426;86019
324;86035
432;86082
342;86089
546;86106
462;86195
486;86197
546;86215
558;86241
528;86257
582;86271
444;86839
522;86840
612;86841
450;86846
588;86848
762;86854
450;86868
450;86869
462;86877
510;86936
420;87037
486;87125
564;87130
480;87132
660;87146
564;87151
570;87154
480;87167
486;87195
450;87266
414;87509
438;87644
576;88268
456;88282
360;88285
414;88292
996;88293
486;88300
444;88313
516;88317
468;88323
696;88334
408;88341
978;88344
516;88368
396;88369
546;88420
288;88624
420;88740
534;88742
414;88746
564;88761
582;88799
384;88847
618;89063
600;89219
432;89573
552;89707
1008;89710
570;89720
570;89735
978;89765
486;89771
402;89791
396;89792
420;89798
498;89806
510;90195
444;90210
588;90212
498;90233
534;90241
378;90242
438;90266
528;90268
408;90492
372;90583
534;90612
858;90616
444;91145
486;91156
348;91160
444;91169
336;91177
492;91182
414;91183
450;91186
528;91194
414;91197
426;91198
600;91199
528;91212
498;91457
504;91459
384;91475
528;91481
564;91575
438;91634
360;91817
492;91882
396;91892
378;91939
492;92588
684;92592
480;92597
1080;92602
546;92610
624;92611
372;92612
582;92613
1038;92618
432;92625
456;92627
486;92632
324;92795
444;92796
396;92912
534;93242
510;93255
606;93318
510;93325
528;93396
396;93417
486;93451
498;94027
534;94029
504;94047
330;94052
426;94329
618;94365
528;94369
510;94533
486;94708
858;94727
432;94766
360;94820
480;94891
498;95462
468;95463
522;95465
588;95470
510;95472
546;95479
348;95480
1086;95484
450;95486
456;95489
546;95491
522;95499
432;95501
432;95503
402;95504
492;95512
438;95513
426;95515
852;95516
606;95700
552;95768
792;95772
390;95780
546;95791
618;95792
498;95858
522;95873
444;95904
498;96136
600;96190
312;96195
408;96213
600;96264
456;96302
450;96901
438;96906
414;96907
474;96923
462;96924
492;96930
468;96933
486;96935
498;96938
474;96944
426;96945
630;96952
780;96956
846;97200
516;97201
702;97206
534;97226
408;97228
366;97314
510;97365
396;97520
420;97578
438;97618
600;97671
432;97697
576;97718
426;97736
546;98346
432;98347
492;98362
594;98365
378;98371
498;98377
540;98400
480;98402
810;98414
606;98427
576;98434
486;98435
396;98439
570;98441
354;98444
384;98452
552;98453
462;98457
366;98710
528;98795
414;98843
474;98874
438;98877
378;98886
474;98890
312;98935
432;98937
624;99091
618;99126
426;99147
444;99167
474;99212
456;99263
486;99578
564;99786
528;99800
426;99803
552;99805
462;99810
372;99815
474;99817
540;99820
564;99837
522;99849
672;99850
492;99851
408;99860
480;99882
594;99909
558;99925
354;100114
516;100182
396;100275
540;100277
492;100293
414;100306
534;100316
540;100318
462;100353
390;100622
528;100673
438;101161
576;101220
432;101222
480;101223
324;101231
426;101233
822;101254
462;101263
480;101271
558;101274
480;101279
372;101280
432;101827
336;101859
456;101889
498;101973
402;102013
486;102080
324;102668
396;102674
258;102695
522;102696
510;102703
990;102704
498;102808
402;102960
246;102966
456;102968
534;102991
546;102992
336;103346
366;103390
582;103401
372;103417
498;103460
462;103520
432;104100
450;104101
360;104108
432;104118
408;104122
480;104124
390;104127
420;104136
552;104139
366;104145
564;104154
480;104221
534;104389
354;104391
366;104409
432;104428
552;104435
324;104439
540;104457
456;104824
522;104859
426;104898
414;104983
558;105549
522;105552
882;105554
1110;105557
954;105558
498;105559
594;105563
414;105565
942;105566
1044;105581
630;105585
552;105592
426;105665
414;105816
546;105846
492;105880
396;106228
438;106244
324;106252
456;106285
450;106337
492;106358
600;106373
426;106391
462;106421
474;106437
582;106587
426;106986
546;106987
396;106994
450;106995
486;106999
450;107030
462;107283
468;107285
516;107296
462;107298
624;107300
456;107316
438;107320
516;107323
708;107753
390;107785
522;107787
564;107792
540;107826
390;108399
498;108420
906;108434
402;108436
558;108437
534;108438
420;108454
420;108469
444;108470
408;108471
300;108478
432;108482
480;108483
516;108491
516;108495
414;108501
384;108517
486;108527
450;108537
276;108647
564;108805
624;108836
354;108920
558;108939
402;108951
522;108965
582;108971
570;108972
534;108976
570;109000
432;109076
396;109288
492;109299
408;109605
522;109725
480;109864
630;109868
594;109871
588;109873
498;109877
984;109878
504;109884
420;109889
252;109893
528;109894
426;109905
870;109920
648;109925
516;109926
438;109932
492;109942
600;109944
522;109952
414;109967
540;109972
606;109973
594;109974
816;109979
402;110046
552;110224
582;110244
480;110366
528;110367
420;110386
552;110389
444;110395
492;110417
480;110427
420;110440
474;110692
498;110739
516;110771
588;110817
480;111318
414;111323
1098;111327
582;111328
504;111332
1050;111334
576;111338
588;111344
384;111346
456;111348
390;111349
654;111351
432;111354
486;111355
462;111358
402;111359
408;111393
480;111615
588;111639
384;111640
468;111655
618;111935
600;112003
534;112057
528;112148
420;112185
396;112749
468;112757
594;112759
636;112769
486;112770
432;112773
498;112788
510;112789
444;112794
330;112816
378;113039
384;113046
342;113064
498;113073
318;113093
504;113140
534;113209
474;113256
522;113383
624;113565
504;114180
468;114181
534;114196
540;114197
912;114205
624;114211
654;114224
486;114228
606;114232
570;114234
564;114237
474;114428
594;114482
390;114489
456;114490
546;114494
390;114501
450;114521
510;114534
432;115622
438;115625
546;115626
708;115643
486;115645
390;115646
444;115654
486;115655
276;115664
432;115666
600;115672
1056;115677
492;115695
432;115938
540;115963
474;115965
510;116321
582;116435
432;116448
534;117060
462;117063
480;117067
474;117088
546;117090
420;117094
414;117104
360;117106
636;117108
468;117114
486;117309
582;117362
378;117365
480;117367
444;117392
570;117394
528;117398
474;117402
426;117410
438;117481
624;117737
450;117738
414;117785
582;117786
516;117791
516;118504
504;118506
612;118523
438;118546
372;118550
366;118568
474;118581
516;118591
1014;118596
480;118599
684;118607
504;118615
402;118957
462;119002
462;119005
276;119022
444;119057
408;119067
474;119071
516;119072
378;119083
342;119287
498;119332
462;119357
528;119389
516;119424
624;119432
450;119435
486;119856
462;119948
588;119950
498;119954
570;119959
396;119965
384;119975
492;119991
588;120003
948;120030
636;120055
444;120057
270;120427
504;120430
426;120461
504;120483
510;120503
480;120570
540;120643
402;120731
492;120748
432;120798
594;120808
540;120821
522;120848
516;120852
570;121302
456;121381
546;121396
966;121405
570;121406
372;121423
450;121432
468;121433
540;121443
690;121683
540;121707
504;121728
342;121737
576;121944
516;122056
552;122062
528;122067
540;122157
468;122214
444;122821
588;122824
492;122825
444;122845
444;122851
594;122855
486;122859
360;122861
474;122862
498;122863
966;122866
450;122871
462;122876
660;122879
468;122996
354;123090
576;123144
330;123150
504;123153
396;123160
462;123490
426;123547
414;123563
546;123572
528;123606
438;123616
510;123638
552;123712
390;124261
600;124265
372;124266
552;124271
522;124281
630;124286
1098;124299
558;124306
408;124307
456;124308
480;124309
552;124312
552;124316
522;124393
588;124517
462;124579
444;124603
636;124703
372;124870
474;124908
558;124913
504;125034
540;125062
288;125096
528;125159
486;125714
612;125716
942;125717
426;125727
444;125728
654;125733
450;125734
366;125738
402;125741
450;125742
456;125743
582;125745
504;125759
426;125833
516;126012
558;126014
552;126015
408;126047
1026;126052
624;126056
456;126059
618;126072
384;126299
600;126397
552;126409
342;126427
384;126483
558;127144
438;127162
384;127163
444;127164
504;127182
1056;127198
354;127199
540;127386
498;127442
456;127450
930;127478
528;127491
396;127495
420;127851
492;127884
438;127983
402;128012
354;128392
570;128433
420;128453
474;128508
396;128587
672;128617
348;128621
288;128624
540;128638
522;128682
570;128690
450;128695
594;128964
522;129078
438;129154
534;129160
390;129161
456;129163
444;129358
306;129380
618;129412
564;129427
630;129449
474;129525
426;130026
624;130058
630;130061
564;130103
456;130108
462;130113
468;130115
444;130126
534;130134
486;130512
558;130517
444;130522
390;130523
522;130572
396;130581
330;130597
510;130600
600;130606
546;130662
654;130790
432;130915
552;130927
444;131485
492;131496
432;131505
396;131660
534;131768
504;131780
666;131989
564;132145
372;132196
348;132334
390;132901
498;132902
342;132918
474;132920
378;132931
504;132932
432;132946
456;132947
546;132950
324;132951
444;132958
546;132959
516;133119
390;133203
594;133205
390;133213
456;133220
420;133297
444;133350
420;133362
504;133363
474;133550
498;133560
570;133571
564;133618
504;133734
480;133739
636;134343
390;134350
1158;134352
390;134354
366;134358
558;134368
486;134369
498;134371
462;134380
492;134383
912;134386
546;134397
444;134663
612;134675
588;134680
378;134685
522;134824
468;134966
408;134995
444;135026
492;135040
546;135083
450;135141
486;135200
504;135206
366;135790
606;135795
390;135819
540;135824
588;135831
480;135833
396;136074
504;136095
462;136121
408;136130
306;136134
468;136170
612;136493
468;136528
420;136587
456;137037
444;137221
540;137235
588;137239
438;137240
450;137243
540;137244
534;137253
318;137265
438;137512
444;137523
486;137549
438;137550
444;137555
384;137564
546;137916
402;137960
558;137965
666;137995
648;138031
432;138055
648;138468
432;138662
306;138664
378;138665
438;138679
504;138710
438;138713
486;138715
498;138717
540;138748
546;138752
444;138939
558;138944
546;138983
492;139167
630;139182
528;139188
450;139216
528;139221
456;139229
348;139243
504;139330
354;139391
456;139438
474;139539
576;139566
558;139578
366;139580
486;139585
468;139588
702;139597
486;139600
504;140111
414;140112
528;140114
546;140116
468;140127
318;140138
1032;140143
582;140150
480;140151
582;140165
486;140177
480;140189
582;140190
474;140207
528;140211
498;140587
462;140610
576;140611
396;140645
498;140648
438;140671
342;140683
414;140688
486;140699
306;140866
540;140882
648;140903
534;140973
552;141029
426;141047
558;141542
474;141551
510;141554
264;141556
528;141557
504;141577
924;141579
348;141587
480;141589
492;141591
294;141592
504;141593
444;141596
510;141598
1014;141599
468;141631
558;141842
444;141843
486;141857
414;141860
456;141861
966;141869
414;141882
402;142139
552;142150
486;142210
474;142258
438;142267
420;142271
630;142288
504;142295
432;142536
504;142957
960;142986
408;142993
552;143003
504;143007
582;143011
372;143014
540;143021
438;143022
534;143029
534;143034
504;143036
390;143229
522;143306
342;143307
582;143435
456;143458
540;143489
492;143647
384;143666
288;143734
372;143739
450;143747
474;143816
492;144427
1014;144429
564;144436
378;144457
366;144464
570;144475
582;144515
504;144722
510;144733
468;144747
564;144775
528;144808
480;144907
420;144958
534;145009
528;145116
408;145125
606;145128
510;145182
402;145322
456;145559
390;145867
564;145869
486;145871
378;145873
444;145880
636;145896
486;145897
564;145903
414;145912
426;145918
462;145919
486;146097
492;146148
582;146176
504;146191
522;146208
480;146219
558;146568
480;146581
468;146626
486;146668
528;146669
414;147106
462;147306
474;147312
504;147317
438;147321
534;147322
546;147330
894;147332
540;147333
414;147346
510;147353
462;147617
570;147625
522;147637
402;147651
348;147968
306;147969
600;148015
390;148018
462;148025
492;148126
576;148165
456;148172
444;148765
450;148781
456;148793
1146;148811
516;148823
534;148825
480;148834
336;148835
558;148838
318;148839
450;148940
504;148988
522;149114
468;149240
462;149243
636;149251
474;149287
432;149292
480;149308
378;149329
408;149408
516;149414
552;149418
462;149572
612;149590
378;149599
450;149654
462;150158
486;150195
456;150206
438;150235
444;150248
486;150249
516;150253
414;150271
408;150273
324;150281
954;150287
390;150288
318;150295
492;150332
486;150391
408;150522
468;150668
480;150691
462;150707
468;150725
378;150728
492;150746
432;151006
402;151013
540;151027
588;151049
624;151620
486;151624
522;151629
486;151634
420;151646
486;151652
558;151660
534;151661
450;151666
414;151678
606;151756
474;151766
492;151856
672;151879
558;151926
564;151933
492;151937
576;151966
462;152193
336;152291
468;152340
378;152516
450;153062
462;153067
426;153068
534;153074
570;153080
300;153094
396;153104
390;153110
408;153114
408;153117
402;153119
570;153176
612;153232
576;153257
288;153363
450;153373
456;153385
450;153400
528;153410
510;153412
450;153600
618;153849
396;153856
564;153890
456;153937
504;154518
366;154520
486;154535
306;154537
558;154648
486;154802
468;154837
408;154845
552;154850
432;154859
432;155076
498;155095
348;155100
366;155116
336;155169
570;155242
480;155345
528;155378
414;155380
402;155946
432;155949
558;155950
432;155955
462;155970
756;155972
402;155973
510;155986
1050;155991
930;155995
486;155998
420;156267
426;156274
588;156288
450;156289
312;156708
612;156786
534;156788
462;157384
432;157396
456;157402
504;157403
402;157406
420;157407
486;157412
546;157425
1140;157430
498;157434
534;157435
318;157654
498;157685
612;157698
564;157705
480;157714
522;157724
390;157732
402;157890
462;157976
396;158121
378;158127
522;158176
402;158194
438;158245
450;158832
378;158839
564;158848
534;158859
1014;158877
456;158879
324;158905
522;158906
450;158907
336;158908
474;158911
492;158912
492;158923
720;158927
540;159124
570;159206
396;159325
450;159329
540;159338
600;159381
438;159608
522;159611
528;159655
504;159691
456;159711
408;159735
474;159752
558;160233
462;160267
528;160277
600;160279
468;160280
414;160287
576;160291
552;160302
366;160303
390;160306
450;160311
480;160312
390;160325
468;160332
576;160352
504;160530
594;160760
624;160765
486;160774
480;160795
432;160800
516;160819
402;160837
342;160839
504;160849
576;161060
318;161088
582;161110
420;161148
570;161168
